# Time Picea Larix Shrub Sphagnum_hum Sphagnum_hol water_table
6.015068493150687701e+00 -2.846843620754337389e-01 6.094270723863493000e-01 5.707457699095736664e-02 -2.950467171653204934e-01 4.976171319348114408e-01 -2.549917400734696415e-01
6.017808219178085949e+00 -2.846669957195110401e-01 6.096950468485482499e-01 5.638667127729869721e-02 -2.945683482022404820e-01 4.985128831391932858e-01 -2.558728112060003057e-01
6.020547945205483309e+00 -2.846492925352915870e-01 6.099630208120200292e-01 5.569876585173669237e-02 -2.940897776244787987e-01 4.994935166138990135e-01 -2.567995028039702365e-01
6.023287671232881557e+00 -2.846313152827750215e-01 6.102309959340156409e-01 5.501086099920308309e-02 -2.936014227575245439e-01 5.005658847298851688e-01 -2.577982274067980861e-01
6.026027397260278917e+00 -2.846134418077149730e-01 6.104989700385342610e-01 5.432295493855355401e-02 -2.930999230515466403e-01 5.017320520396573169e-01 -2.587898431289567536e-01
6.028767123287677165e+00 -2.845963537127235710e-01 6.107669430142108613e-01 5.363505432671205470e-02 -2.925930957433280355e-01 5.029805086441569983e-01 -2.596926595317313735e-01
6.031506849315070085e+00 -2.845802825179915008e-01 6.110345611338054983e-01 5.294818708600309426e-02 -2.920869059130359879e-01 5.042946315894454301e-01 -2.605141827600682136e-01
6.034246575342463004e+00 -2.845643263381302246e-01 6.113006940728755723e-01 5.226563653212900479e-02 -2.915902422217950818e-01 5.056415956099151732e-01 -2.612733425603225856e-01
6.036986301369860364e+00 -2.845478946277631427e-01 6.115640745096546649e-01 5.159107492153004043e-02 -2.910980667099440367e-01 5.070130059045314663e-01 -2.618145328280832018e-01
6.039726027397258612e+00 -2.845310881944944637e-01 6.118233561609214277e-01 5.092836069604326360e-02 -2.906117534118922707e-01 5.084193122942126664e-01 -2.621923295102911999e-01
6.042465753424655972e+00 -2.845141888085868653e-01 6.122431901785918562e-01 5.037816779074735796e-02 -2.901339639616872246e-01 5.098726612253708934e-01 -2.626738163155705741e-01
6.045205479452054220e+00 -2.844974173719022059e-01 6.131413954073562378e-01 5.013067433889280972e-02 -2.896596689091981980e-01 5.113836537628029255e-01 -2.630387825467778162e-01
6.047945205479451580e+00 -2.844802810998721121e-01 6.145079896801663999e-01 5.018622781492593915e-02 -2.891959598660877040e-01 5.129328081612537504e-01 -2.633745722401998890e-01
6.050684931506849829e+00 -2.844635767217163491e-01 6.163238485923518972e-01 5.054075145039007427e-02 -2.887457550016099272e-01 5.145139116762351694e-01 -2.637176300683165553e-01
6.053424657534247189e+00 -2.844476302318952321e-01 6.185694313180027937e-01 5.119111756400292895e-02 -2.883057303346403533e-01 5.161237684151464000e-01 -2.641838655292044757e-01
6.056164383561645437e+00 -2.844320371900639355e-01 6.212246328315162991e-01 5.213545795527857463e-02 -2.878630897150751822e-01 5.177671314429207472e-01 -2.647032304514833068e-01
6.058904109589042797e+00 -2.844172281475686459e-01 6.242685597779686901e-01 5.337359952848778205e-02 -2.874181581931733453e-01 5.194222647592924291e-01 -2.652753199340164847e-01
6.061643835616441045e+00 -2.844027589794134725e-01 6.276792022709255514e-01 5.490766977240721380e-02 -2.869724613203165631e-01 5.210907324582021438e-01 -2.659035846497750377e-01
6.064383561643838405e+00 -2.843897802526521024e-01 6.314329159959110038e-01 5.674299827227002879e-02 -2.865288627572902258e-01 5.227602322749084207e-01 -2.665775924758934101e-01
6.067123287671236653e+00 -2.843777645830562473e-01 6.355035999049309936e-01 5.888945239289285205e-02 -2.860879893467433432e-01 5.244154168043274611e-01 -2.673341659686826466e-01
6.069863013698634013e+00 -2.843656024297523954e-01 6.398624184520542713e-01 6.136085411794769962e-02 -2.856352693829311007e-01 5.260728083288102042e-01 -2.682167036289033191e-01
6.072602739726032262e+00 -2.843528797353390702e-01 6.445243417381997242e-01 6.407014289214917058e-02 -2.851552277034743454e-01 5.277160421533920731e-01 -2.693804349602336168e-01
6.075342465753429622e+00 -2.843404640539783368e-01 6.494939302245837931e-01 6.695823372464879131e-02 -2.846562680150905300e-01 5.293202218069710252e-01 -2.707065451619933283e-01
6.078082191780827870e+00 -2.843278782636433633e-01 6.547542098463490223e-01 7.001526132861531082e-02 -2.841530272792811007e-01 5.309044369475777181e-01 -2.720517753557057938e-01
6.080821917808225230e+00 -2.843156339906288133e-01 6.602882065767801123e-01 7.323135857415839778e-02 -2.836497803195066614e-01 5.324585291974872625e-01 -2.735069230411087959e-01
6.083561643835623478e+00 -2.843041286846376692e-01 6.660789446159659510e-01 7.659666281807440968e-02 -2.831447196247627862e-01 5.339684468909341453e-01 -2.751241033016236237e-01
6.086301369863020838e+00 -2.842924026275227556e-01 6.721094508780696142e-01 8.010130961392102067e-02 -2.826352539528632635e-01 5.354471510060881956e-01 -2.770310915328283996e-01
6.089041095890419086e+00 -2.842803462188694952e-01 6.783627525135930147e-01 8.373543220905553530e-02 -2.821156304605144105e-01 5.368907668772234798e-01 -2.791155382554449949e-01
6.091780821917812005e+00 -2.842682199816749522e-01 6.848218698101776747e-01 8.748916645381067669e-02 -2.815884937300713320e-01 5.382988182997631155e-01 -2.812986168491628525e-01
6.094520547945204036e+00 -2.842565316730549241e-01 6.914698290316563245e-01 9.135264778362631177e-02 -2.810497188272111924e-01 5.396496580513437946e-01 -2.832456808169313001e-01
6.097260273972596956e+00 -2.842460058990342042e-01 6.982896593991553269e-01 9.531601098309276654e-02 -2.805002910090905743e-01 5.409332944599962723e-01 -2.848627423708939843e-01
6.099999999999995204e+00 -2.842352590459840678e-01 7.052643836706099512e-01 9.936939202181602204e-02 -2.799488419500890668e-01 5.421680700153542753e-01 -2.863319465195637847e-01
6.102739726027392564e+00 -2.842246020121002026e-01 7.123817892085431147e-01 1.035058092384171374e-01 -2.793962546094747035e-01 5.433526367397487622e-01 -2.877943782201564660e-01
6.105479452054790812e+00 -2.842151816884123106e-01 7.197148808422898503e-01 1.077699102577519691e-01 -2.788424840011076711e-01 5.444869737743108784e-01 -2.893256003549004585e-01
6.108219178082188172e+00 -2.842060575344220186e-01 7.272773885977926733e-01 1.121704312367960976e-01 -2.782886854522606535e-01 5.456046060515464813e-01 -2.910676604240149956e-01
6.110958904109586420e+00 -2.841975668405982147e-01 7.350479638786395764e-01 1.166948570654795930e-01 -2.777345567100774626e-01 5.466967547402116212e-01 -2.926031156325220040e-01
6.113698630136983780e+00 -2.841902946774177430e-01 7.430052536549365261e-01 1.213306722224473388e-01 -2.771752386707409532e-01 5.477166133094404366e-01 -2.941391906391430666e-01
6.116438356164382029e+00 -2.841847352656814985e-01 7.511279080208737025e-01 1.260653597640387924e-01 -2.766195963519392231e-01 5.486855913436525789e-01 -2.955946050041044493e-01
6.119178082191779389e+00 -2.841793276333201557e-01 7.593945768290211173e-01 1.308864044795250703e-01 -2.760636828756307670e-01 5.496420167197098028e-01 -2.986400710649910750e-01
6.121917808219177637e+00 -2.841735864212024953e-01 7.677839088263858081e-01 1.357812913676907651e-01 -2.754890591238661202e-01 5.505545430391975970e-01 -3.017552149468529787e-01
6.124657534246574997e+00 -2.841679854629322599e-01 7.762764456699856597e-01 1.407386008183705295e-01 -2.748998934813604023e-01 5.514160577865712121e-01 -3.049139755201789592e-01
6.127397260273973245e+00 -2.841630799169715949e-01 7.848637989441594742e-01 1.457533540103999881e-01 -2.742952946379725865e-01 5.522131771652017962e-01 -3.081054554543217749e-01
6.130136986301370605e+00 -2.841601631161735364e-01 7.935415924472970506e-01 1.508228974145071066e-01 -2.736769353812406047e-01 5.529257062473628137e-01 -3.113017339227834857e-01
6.132876712328768853e+00 -2.841587275902311416e-01 8.023054476169477756e-01 1.559445791928033564e-01 -2.730506903305887634e-01 5.535423668632640792e-01 -3.144635567996447167e-01
6.135616438356166213e+00 -2.841587719341668317e-01 8.111509886916400403e-01 1.611157482030402266e-01 -2.724237531562512804e-01 5.540861166812163230e-01 -3.175180201382087342e-01
6.138356164383564462e+00 -2.841596822961637292e-01 8.200690989137253695e-01 1.663316747541854490e-01 -2.717949610954595863e-01 5.545799930359199825e-01 -3.210080174580292045e-01
6.141095890410961822e+00 -2.841624447180477464e-01 8.285346070003741792e-01 1.713593674451089899e-01 -2.711640775067384879e-01 5.549948901652698163e-01 -3.244549277034397550e-01
6.143835616438360070e+00 -2.841663987793989765e-01 8.362707325334276520e-01 1.760681185651157554e-01 -2.705318247188825964e-01 5.553359759987062105e-01 -3.277019360153070049e-01
6.146575342465757430e+00 -2.841732755424418166e-01 8.433612936826010431e-01 1.804872591171453600e-01 -2.698968636563522372e-01 5.555741213772961151e-01 -3.308053332915562583e-01
6.149315068493155678e+00 -2.841817902315104671e-01 8.498771361231225452e-01 1.846425390057744587e-01 -2.692684823884125001e-01 5.557147645300122285e-01 -3.340426417647295310e-01
6.152054794520553038e+00 -2.841919581944706841e-01 8.558755481342422700e-01 1.885550523807969225e-01 -2.686521214289648851e-01 5.557713115356528455e-01 -3.372449407065958860e-01
6.154794520547945957e+00 -2.842042267752667994e-01 8.613000932475125548e-01 1.921870714285338066e-01 -2.680528203623418482e-01 5.557455723384226998e-01 -3.403701346288433571e-01
6.157534246575338877e+00 -2.842195633408740041e-01 8.661641249098680495e-01 1.955373383584537161e-01 -2.674786575543846578e-01 5.556391562328387712e-01 -3.434005985123216309e-01
6.160273972602731796e+00 -2.842376251247751839e-01 8.705302876526634925e-01 1.986325162587762594e-01 -2.669423207110949159e-01 5.554482050418351191e-01 -3.464019424858766905e-01
6.163013698630129156e+00 -2.842573296528248528e-01 8.744519975107518661e-01 2.014960003311977443e-01 -2.664498528752157203e-01 5.551727891836846229e-01 -3.488717247345041184e-01
6.165753424657527404e+00 -2.842787296228840854e-01 8.779752047697406692e-01 2.041484485519722003e-01 -2.659990479267583807e-01 5.548142964908076014e-01 -3.511664108697187814e-01
6.168493150684924764e+00 -2.843023691095396543e-01 8.811397661569534412e-01 2.066082129005151480e-01 -2.655801617659209191e-01 5.543874850505978724e-01 -3.535671186522478249e-01
6.171232876712323012e+00 -2.843275760433780497e-01 8.839805104500613187e-01 2.088916840915929773e-01 -2.651744210280311265e-01 5.539264015551560449e-01 -3.561527082096855867e-01
6.173972602739720372e+00 -2.843545879591058978e-01 8.865280848511203349e-01 2.110135808230302890e-01 -2.647663515073260254e-01 5.534522643748434056e-01 -3.586924130513725606e-01
6.176712328767118620e+00 -2.843839024238121738e-01 8.888096407353285322e-01 2.129871824860360696e-01 -2.643530113862633812e-01 5.529577724163472485e-01 -3.616558312025779931e-01
6.179452054794515981e+00 -2.844168114169434713e-01 8.908493743569232404e-01 2.148245341093712457e-01 -2.639326343747569470e-01 5.524189126691917417e-01 -3.646195998444388686e-01
6.182191780821914229e+00 -2.844526482194049133e-01 8.926689869245711950e-01 2.165366077385300625e-01 -2.635126118476629475e-01 5.518523227742201387e-01 -3.667897081179505303e-01
6.184931506849311589e+00 -2.844907090885158141e-01 8.942880600691024418e-01 2.181334557802898644e-01 -2.630921842654500020e-01 5.513251613372782689e-01 -3.681405740122604131e-01
6.187671232876709837e+00 -2.845319444019398514e-01 8.957252633045780232e-01 2.196249482434858846e-01 -2.626655019331997631e-01 5.508573134852267073e-01 -3.690039292285070549e-01
6.190410958904108085e+00 -2.845760412378038340e-01 8.969990402223402270e-01 2.210211818400444617e-01 -2.622350573518505978e-01 5.504348481171493779e-01 -3.694672550122795052e-01
6.193150684931505445e+00 -2.846229411384279540e-01 8.981265107511673396e-01 2.223316623309933293e-01 -2.618068680989135144e-01 5.500251854607218771e-01 -3.697098616337980426e-01
6.195890410958903693e+00 -2.846731272768389664e-01 8.991235528113002973e-01 2.235653054978004872e-01 -2.613870105422601564e-01 5.496047166037941745e-01 -3.697594758537194326e-01
6.198630136986301054e+00 -2.847263147930593208e-01 9.000049798040790083e-01 2.247305208854277758e-01 -2.609791825380095021e-01 5.491583733554767921e-01 -3.698161085093640277e-01
6.201369863013699302e+00 -2.847809937688013937e-01 9.007846871576304926e-01 2.258352749488093669e-01 -2.605762735272163511e-01 5.487063837762263807e-01 -3.700274844029229904e-01
6.204109589041096662e+00 -2.848371742032873577e-01 9.014758023014413091e-01 2.268871561918605895e-01 -2.601661108347435025e-01 5.482881423190923975e-01 -3.700516192944576233e-01
6.206849315068494910e+00 -2.848959153802421151e-01 9.020907941481192127e-01 2.278934295912932728e-01 -2.597492866949737689e-01 5.479015412309617972e-01 -3.696574017141352475e-01
6.209589041095892270e+00 -2.849553393679659097e-01 9.026415750804946958e-01 2.288610874841020271e-01 -2.593328866798464971e-01 5.475169849336215533e-01 -3.691532053017668735e-01
6.212328767123290518e+00 -2.850161663617749586e-01 9.031396082239899759e-01 2.297968947588240607e-01 -2.589130124786897524e-01 5.471356791278831899e-01 -3.684857639527548412e-01
6.215068493150687878e+00 -2.850798265140926935e-01 9.035959894684316707e-01 2.307074327898539501e-01 -2.584873076491106536e-01 5.467522205687860293e-01 -3.675256120327740628e-01
6.217808219178080797e+00 -2.851467316480106318e-01 9.040215291973804357e-01 2.315991367551393787e-01 -2.580562200044770327e-01 5.463466894235482485e-01 -3.664751107738172253e-01
6.220547945205473717e+00 -2.852165918040924231e-01 9.044268237135244526e-01 2.324783336683386437e-01 -2.576221707673953532e-01 5.459119449103670973e-01 -3.653972567680707773e-01
6.223287671232866636e+00 -2.852879602155294902e-01 9.048202277396057980e-01 2.333500405598047944e-01 -2.571876395969607265e-01 5.454597861004070181e-01 -3.643182569351128830e-01
6.226027397260263996e+00 -2.853619443311241066e-01 9.052048771190439602e-01 2.342162052797227279e-01 -2.567482008504596291e-01 5.449752374734048166e-01 -3.632397697883179566e-01
6.228767123287662244e+00 -2.854387882898704598e-01 9.055831171174537619e-01 2.350783106414168211e-01 -2.563040961177815991e-01 5.444488892876212516e-01 -3.621483096684023351e-01
6.231506849315059604e+00 -2.855186602413561370e-01 9.059572812448960510e-01 2.359378359966929906e-01 -2.558585734671538492e-01 5.438787412571659541e-01 -3.610471598114303182e-01
6.234246575342457852e+00 -2.856014570357552351e-01 9.063296933674640510e-01 2.367962527831173891e-01 -2.554130657919441161e-01 5.432630980826713696e-01 -3.599064966894205408e-01
6.236986301369855212e+00 -2.856853596532510364e-01 9.067019428738136710e-01 2.376545661333611670e-01 -2.549679222372301934e-01 5.426223415430564412e-01 -3.587868512849828329e-01
6.239726027397253461e+00 -2.857706392575251053e-01 9.070741922439651272e-01 2.385128802954865346e-01 -2.545209390090507062e-01 5.419482525441029486e-01 -3.576234963576606640e-01
6.242465753424650821e+00 -2.858582621354274766e-01 9.074464415195689915e-01 2.393711936689233710e-01 -2.540718499590673973e-01 5.412354901269603724e-01 -3.564401572497808424e-01
6.245205479452049069e+00 -2.859480279369572830e-01 9.078186919979114311e-01 2.402295084127656632e-01 -2.536231998489319461e-01 5.404919840375618234e-01 -3.552725800267707013e-01
6.247945205479446429e+00 -2.860398908010990948e-01 9.081909416147747605e-01 2.410878220600447264e-01 -2.531718320134413447e-01 5.397310918188464868e-01 -3.541317182350834925e-01
6.250684931506844677e+00 -2.861344016388456257e-01 9.085631903564881373e-01 2.419461355021449434e-01 -2.527150916213419807e-01 5.389568536518876130e-01 -3.529827171125409224e-01
6.253424657534242037e+00 -2.862312590911424426e-01 9.089354406270016007e-01 2.428044488757191421e-01 -2.522527887234875532e-01 5.381628642099735016e-01 -3.518293421887287997e-01
6.256164383561640285e+00 -2.863296189091588118e-01 9.093076904693045970e-01 2.436627628981982430e-01 -2.517840176676328645e-01 5.373472473236303726e-01 -3.506859710167459787e-01
6.258904109589037645e+00 -2.864309773277347593e-01 9.096799409180663654e-01 2.445210760478040146e-01 -2.513066320075950100e-01 5.364951041847269009e-01 -3.495396389294174733e-01
6.261643835616435894e+00 -2.865352295360253376e-01 9.100521900541126419e-01 2.453793896734727809e-01 -2.508255877050235005e-01 5.356030067098535019e-01 -3.483911956770435192e-01
6.264383561643833254e+00 -2.866420696301932858e-01 9.104244397903440422e-01 2.462377034672831033e-01 -2.503449491043944208e-01 5.346738015266532251e-01 -3.471711459444403736e-01
6.267123287671231502e+00 -2.867517063367472363e-01 9.107966882516747020e-01 2.470960170289768221e-01 -2.498674346655933298e-01 5.337045094216733565e-01 -3.459730707431788455e-01
6.269863013698628862e+00 -2.868640771263418210e-01 9.111689382474992271e-01 2.479543318564496890e-01 -2.493905416858963331e-01 5.327028200415384607e-01 -3.447523266897664640e-01
6.272602739726027110e+00 -2.869786781264802022e-01 9.115411877691270703e-01 2.488126464249758307e-01 -2.489102973394845264e-01 5.316702998905201705e-01 -3.435554093052098357e-01
6.275342465753424470e+00 -2.870947230007535045e-01 9.119134381351816643e-01 2.496709590929788725e-01 -2.484242925881934017e-01 5.306062722778341900e-01 -3.423196533841093014e-01
6.278082191780822718e+00 -2.872135889456112756e-01 9.122856878083906995e-01 2.505292730578282390e-01 -2.479321784883274649e-01 5.295018449270445515e-01 -3.410663114976608123e-01
6.280821917808215638e+00 -2.873346440021439241e-01 9.126579377507021418e-01 2.513875876532523646e-01 -2.474391083764954924e-01 5.283603258952100923e-01 -3.398187525370701678e-01
6.283561643835607669e+00 -2.874578330912482826e-01 9.130301875314393856e-01 2.522459020274368524e-01 -2.469440127777065563e-01 5.271892072974181387e-01 -3.385341776129924818e-01
6.286301369863005917e+00 -2.875837145678130091e-01 9.134024376087104269e-01 2.531042152622126618e-01 -2.464438193348538753e-01 5.259833186971942798e-01 -3.372236421486304869e-01
6.289041095890403277e+00 -2.877114075600745724e-01 9.137746879347604656e-01 2.539625289791280771e-01 -2.459379371496058508e-01 5.247545522503751503e-01 -3.359020156689735970e-01
6.291780821917801525e+00 -2.878402684611200968e-01 9.141469381800360061e-01 2.548208427207760418e-01 -2.454255953431003223e-01 5.235073423220513167e-01 -3.345778804093372250e-01
6.294520547945198885e+00 -2.879716357751997413e-01 9.145191872928655208e-01 2.556791567150829558e-01 -2.449053861690847211e-01 5.222340259903698323e-01 -3.332143761836660056e-01
6.297260273972597133e+00 -2.881057091809089421e-01 9.148914365473722610e-01 2.565374704940536765e-01 -2.443809512400911821e-01 5.209315137681733709e-01 -3.318814262646794799e-01
6.299999999999995381e+00 -2.882424431617591765e-01 9.152636862746205137e-01 2.573957842573217358e-01 -2.438567671278740745e-01 5.195969229206478524e-01 -3.310202439212417969e-01
6.302739726027392742e+00 -2.883817821142201643e-01 9.156359368612072558e-01 2.582540987013348666e-01 -2.433381252097610303e-01 5.182353551210556741e-01 -3.307795507649053390e-01
6.305479452054790990e+00 -2.885236485124847983e-01 9.160081875492084302e-01 2.591124121021247673e-01 -2.428318636044600187e-01 5.168489142676915282e-01 -3.308002333451857679e-01
6.308219178082188350e+00 -2.886675141514138399e-01 9.163804373769494083e-01 2.599707256160959101e-01 -2.423420223807640772e-01 5.154380514048673145e-01 -3.309839563306733456e-01
6.310958904109586598e+00 -2.888133030700361092e-01 9.167526876772709166e-01 2.608290397930356219e-01 -2.418703718188213447e-01 5.140030294687777390e-01 -3.308748650924658863e-01
6.313698630136983958e+00 -2.889615576596759605e-01 9.171249381065479378e-01 2.616873536241162701e-01 -2.414266959517479827e-01 5.125363640424650535e-01 -3.303380131336467462e-01
6.316438356164382206e+00 -2.891123273208074385e-01 9.174971876120247005e-01 2.625456663968997462e-01 -2.410078435173425571e-01 5.110337663460361446e-01 -3.295669948926549520e-01
6.319178082191779566e+00 -2.892651216993483709e-01 9.178694373497496839e-01 2.634039805195865780e-01 -2.406052507690964737e-01 5.095034422854095579e-01 -3.287025830511740576e-01
6.321917808219177815e+00 -2.894193290235932414e-01 9.182416864335619655e-01 2.642622947122254540e-01 -2.402117961332613238e-01 5.079498710317864596e-01 -3.277604116806319134e-01
6.324657534246575175e+00 -2.895751147958299798e-01 9.186139343868963136e-01 2.651206090507858826e-01 -2.398323588444523369e-01 5.063659027648564903e-01 -3.267905274706609520e-01
6.327397260273973423e+00 -2.897323102819626683e-01 9.189861838890622803e-01 2.659789224368176441e-01 -2.394670604121526269e-01 5.047582725850854324e-01 -3.258532045879112271e-01
6.330136986301370783e+00 -2.898920396893165385e-01 9.193584330638044921e-01 2.668372358376915332e-01 -2.391206952607439762e-01 5.031192915612551220e-01 -3.249009066707502225e-01
6.332876712328769031e+00 -2.900541098293040743e-01 9.197306825648973172e-01 2.676955497222068825e-01 -2.387908222506979483e-01 5.014515791289183566e-01 -3.238971660168399880e-01
6.335616438356166391e+00 -2.902185642548889555e-01 9.201029315296005429e-01 2.685538631066078930e-01 -2.384739408897401103e-01 4.997545059931601252e-01 -3.228727394029369258e-01
6.338356164383564639e+00 -2.903852659175887307e-01 9.204751824872169363e-01 2.694121767292487757e-01 -2.381659316264100879e-01 4.980285086824627339e-01 -3.217835537981585392e-01
6.341095890410961999e+00 -2.905541407341173943e-01 9.208474319860177060e-01 2.702704901579753294e-01 -2.378623984169567773e-01 4.962739951053811716e-01 -3.206068091684310395e-01
6.343835616438354919e+00 -2.907248492488706537e-01 9.212196806679180394e-01 2.711288040802265487e-01 -2.375598940970052031e-01 4.944926239977642246e-01 -3.193992410144173011e-01
6.346575342465747838e+00 -2.908979904827064811e-01 9.215919292912827521e-01 2.719871186736443902e-01 -2.372573890162663623e-01 4.926859687710958835e-01 -3.182022202440215053e-01
6.349315068493145198e+00 -2.910734412064815424e-01 9.219641788009034222e-01 2.728454333327856030e-01 -2.369548843029223029e-01 4.908535537272557536e-01 -3.170030098112486261e-01
6.352054794520543446e+00 -2.912511403169291690e-01 9.223364282757895438e-01 2.737037473569339796e-01 -2.366523791396408227e-01 4.889960865325873596e-01 -3.157948301672304225e-01
6.354794520547940806e+00 -2.914309511900253780e-01 9.227086778686428570e-01 2.745620607558221238e-01 -2.363498745578940241e-01 4.871146606992295958e-01 -3.145762966455470933e-01
6.357534246575339054e+00 -2.916128142639634047e-01 9.230809279316809501e-01 2.754203743838385399e-01 -2.360473698207231075e-01 4.852098427497679722e-01 -3.133419676728035896e-01
6.360273972602736414e+00 -2.917967288229934564e-01 9.234531795095727302e-01 2.762786882035565550e-01 -2.357448650702713699e-01 4.832819614163118560e-01 -3.120808208991854293e-01
6.363013698630134662e+00 -2.919823495653218748e-01 9.238254295819103845e-01 2.771370014919091740e-01 -2.354423604226515976e-01 4.813353477022104809e-01 -3.108167233130131879e-01
6.365753424657532022e+00 -2.921693421502769561e-01 9.241976787199386312e-01 2.779953151307384962e-01 -2.351398554721669254e-01 4.793743647555392950e-01 -3.095719276609186221e-01
6.368493150684930271e+00 -2.923587144026798534e-01 9.245699282922607010e-01 2.788536286556305144e-01 -2.348373513450032479e-01 4.773930568735434421e-01 -3.083287059818410891e-01
6.371232876712327631e+00 -2.925504047397936569e-01 9.249421779062957372e-01 2.797119431954971369e-01 -2.345348464705807601e-01 4.753914962982125347e-01 -3.071097826797941632e-01
6.373972602739725879e+00 -2.927444192052585659e-01 9.253144275312592537e-01 2.805702571690198432e-01 -2.342323418395362011e-01 4.733703665717377551e-01 -3.058707144023173896e-01
6.376712328767123239e+00 -2.929407259031794331e-01 9.256866777589292106e-01 2.814285712927402372e-01 -2.339298368884600299e-01 4.713290521772601216e-01 -3.046177251566149491e-01
6.379452054794521487e+00 -2.931389431193212047e-01 9.260589259995728462e-01 2.822868847763405631e-01 -2.336273321945636916e-01 4.692680716133449392e-01 -3.033594279032686969e-01
6.382191780821918847e+00 -2.933387954743589265e-01 9.264311770890926168e-01 2.831451983713009213e-01 -2.333248277292085393e-01 4.671934704711175335e-01 -3.021051893558709400e-01
6.384931506849317095e+00 -2.935397961607429385e-01 9.268034264901264807e-01 2.840035123686208141e-01 -2.330228788612752622e-01 4.651081484936235300e-01 -3.008623696458003760e-01
6.387671232876714456e+00 -2.937416274808356542e-01 9.271756758924242225e-01 2.848618266098125185e-01 -2.327232834177559995e-01 4.630105693874121964e-01 -2.996888980061065966e-01
6.390410958904112704e+00 -2.939446266801414298e-01 9.275479241965696175e-01 2.857201404934850419e-01 -2.324240409137126318e-01 4.608991012343488514e-01 -2.986413183321720566e-01
6.393150684931510952e+00 -2.941489130394854823e-01 9.279201737964311025e-01 2.865784545212793355e-01 -2.321245382079202557e-01 4.587749263125210364e-01 -2.977474179340450222e-01
6.395890410958908312e+00 -2.943540898943827755e-01 9.282924238538398098e-01 2.874367681384771833e-01 -2.318277557446091486e-01 4.566399715861194641e-01 -2.969634041961338733e-01
6.398630136986306560e+00 -2.945602984691782500e-01 9.286646727454379580e-01 2.882950820409933002e-01 -2.315363188549153239e-01 4.544943421375794435e-01 -2.962338970071294320e-01
6.401369863013703920e+00 -2.947672473063152054e-01 9.290369211632979463e-01 2.891533955000799017e-01 -2.312486200934093517e-01 4.523408328306453008e-01 -2.955310478583249578e-01
6.404109589041102168e+00 -2.949749996448414735e-01 9.294091701112784376e-01 2.900117100522189850e-01 -2.309626181449011273e-01 4.501793042534630862e-01 -2.948287595319881160e-01
6.406849315068494199e+00 -2.951838144428933219e-01 9.297814195587458252e-01 2.908700238370240942e-01 -2.306758541555211650e-01 4.480079794727654940e-01 -2.941506038668683654e-01
6.409589041095887119e+00 -2.953940240274966489e-01 9.301536696694231443e-01 2.917283377510026532e-01 -2.303869422790724153e-01 4.458242537626546098e-01 -2.935227730880181074e-01
6.412328767123285367e+00 -2.956060759302267527e-01 9.305259201253679446e-01 2.925866519412421707e-01 -2.301002429109934855e-01 4.436272019916026044e-01 -2.929368817226519206e-01
6.415068493150682727e+00 -2.958190491270531464e-01 9.308981700024010486e-01 2.934449659899996954e-01 -2.298169206057120162e-01 4.414212117942927227e-01 -2.923880607532624021e-01
6.417808219178080975e+00 -2.960325953519369890e-01 9.312704197252970051e-01 2.943032797855421601e-01 -2.295351711792006921e-01 4.392080383813164457e-01 -2.919673059505593637e-01
6.420547945205478335e+00 -2.962469134761562262e-01 9.316426695040831429e-01 2.951615929328596510e-01 -2.292538864443429136e-01 4.369865008857443667e-01 -2.916285260415684699e-01
6.423287671232876583e+00 -2.964621370263927358e-01 9.320149195769135142e-01 2.960199066394431644e-01 -2.289764305220959029e-01 4.347557901429354166e-01 -2.913191374053522020e-01
6.426027397260273943e+00 -2.966790905396806122e-01 9.323871691088729818e-01 2.968782209907323555e-01 -2.287089708509288111e-01 4.325097062189393604e-01 -2.910077069258360516e-01
6.428767123287672192e+00 -2.968975264927839475e-01 9.327594189481797082e-01 2.977365350010630629e-01 -2.284630844367440128e-01 4.302426072735348606e-01 -2.906947382176566785e-01
6.431506849315069552e+00 -2.971173827089567676e-01 9.331316694450985105e-01 2.985948490245271536e-01 -2.282389766902298278e-01 4.279575086162064057e-01 -2.904379960057841270e-01
6.434246575342467800e+00 -2.973383854285550076e-01 9.335039191532826797e-01 2.994531628741236018e-01 -2.280471315434602353e-01 4.256421939835872692e-01 -2.902971150005356771e-01
6.436986301369865160e+00 -2.975606479231512891e-01 9.338761681697936856e-01 3.003114768523668654e-01 -2.278836598668852464e-01 4.232874680422936686e-01 -2.902521934688978567e-01
6.439726027397263408e+00 -2.977840821627473211e-01 9.342484171152098948e-01 3.011697906999750707e-01 -2.277533231586703344e-01 4.208919108523945241e-01 -2.901271600544043094e-01
6.442465753424660768e+00 -2.980089965358309612e-01 9.346206671600137961e-01 3.020281043991995262e-01 -2.276567849512948216e-01 4.184622248095030694e-01 -2.894807389966457811e-01
6.445205479452059016e+00 -2.982352793864894158e-01 9.349929169832471576e-01 3.028864180230815273e-01 -2.275861535501655375e-01 4.159950905770067875e-01 -2.886836356445466323e-01
6.447945205479456376e+00 -2.984615101401715265e-01 9.353651650390885086e-01 3.037447321261307898e-01 -2.275270727667026982e-01 4.134915701144665223e-01 -2.879701521025680444e-01
6.450684931506854625e+00 -2.986881672874864835e-01 9.357374150268917834e-01 3.046030460603563750e-01 -2.274718575754036409e-01 4.109671336817573017e-01 -2.873568101028171062e-01
